id,attr_time,attr_x,attr_y,attr_z
1,1437144375016,2.2523453,9.924564,0.051475335
2,1437144375038,2.3876176,9.890448,0.073621705
3,1437144375086,2.2900538,9.938332,0.09876082
4,1437144375099,2.3002293,9.974843,0.16519992
5,1437144375100,2.3289597,9.89763,0.093972415
6,1437144375117,2.392406,9.919178,0.016759412
7,1437144375138,2.4109612,9.907805,0.033518825
8,1437144375158,2.212841,9.850943,0.078410104
9,1437144375178,2.2481554,9.953894,0.12389994
10,1437144375197,2.3690627,9.964667,0.15442601
11,1437144375233,2.3409307,9.877877,0.044891283
12,1437144375237,2.2960393,9.824008,-0.021547815
13,1437144375258,2.4025815,9.813833,0.046686932
14,1437144375278,2.4432828,9.886856,0.14664486
15,1437144375297,2.393603,9.920973,0.16998832
16,1437144375318,2.5198972,9.855731,0.1388637
17,1437144375339,2.484583,9.840768,0.1388637
18,1437144375360,2.4420857,9.844358,0.0005985504
19,1437144375381,2.3744495,9.894038,0.090979666
20,1437144375399,2.3750482,9.935937,0.1388637
21,1437144375418,2.4720132,9.869498,0.14185645
22,1437144375438,2.4390929,9.861118,0.04129998
23,1437144375458,2.4133554,9.889849,0.008978256
24,1437144375481,2.4001873,9.913192,0.04369418
25,1437144375501,2.3953989,9.881469,0.13587095
26,1437144375518,2.3870192,9.939528,0.12030864
27,1437144375539,2.4851813,9.862315,0.110731825
28,1437144375561,2.5139117,9.820416,0.049679685
29,1437144375581,2.4809916,9.867104,0.027533319
30,1437144375601,2.3648727,9.930551,0.09756372
31,1437144375625,2.2996306,9.93893,0.13826515
32,1437144375639,2.5103204,9.849147,0.13227965
33,1437144375663,2.4702177,9.8515415,0.054468088
34,1437144375685,2.420538,9.8994255,-0.020350715
35,1437144375701,2.297835,9.962274,0.0724246
36,1437144375721,2.3277626,9.976639,0.11252748
37,1437144375738,2.445677,9.903017,0.110133275
38,1437144375758,2.4768016,9.868899,0.059855044
39,1437144375778,2.4498668,9.844957,-0.0053869537
40,1437144375805,2.4145525,9.81922,0.04189853
41,1437144375822,2.3535004,9.846154,0.073621705
42,1437144375843,2.3229742,9.973646,0.09995792
43,1437144375861,2.3588872,9.998785,0.090979666
44,1437144375882,2.4504654,9.905411,0.025737667
45,1437144375960,2.4636335,9.88506,0.039504327
46,1437144375961,2.3708582,9.880871,0.044292733
47,1437144375962,2.3876176,9.892242,0.088585466
48,1437144375963,2.4510639,9.879673,0.051475335
49,1437144375982,2.409764,9.879673,0.016759412
50,1437144376003,2.344522,9.921572,0.03172317
51,1437144376018,2.3265655,9.91439,0.08379706
52,1437144376046,2.4450784,9.871294,0.108337626
53,1437144376058,2.4019828,9.907207,0.022146367
54,1437144376080,2.27928,9.916184,-0.008379706
55,1437144376106,2.315193,9.94312,0.01316811
56,1437144376119,2.4061728,9.904214,0.06703765
57,1437144376141,2.4438813,9.892242,0.08080431
58,1437144376160,2.3732524,9.885659,0.090979666
59,1437144376182,2.3852234,9.871892,0.05267244
60,1437144376201,2.4013844,9.869498,0.046088383
61,1437144376219,2.4139538,9.861717,0.059855044
62,1437144376241,2.3959973,9.948506,0.050876785
63,1437144376262,2.3983915,9.950901,0.021547815
64,1437144376279,2.3930047,9.909601,0.08020575
65,1437144376301,2.484583,9.883863,0.027533319
66,1437144376322,2.4307132,9.779117,0.04369418
67,1437144376344,2.3451207,9.874885,0.04249708
68,1437144376362,2.267309,9.956287,0.11312603
69,1437144376384,2.393603,9.946113,0.0796072
70,1437144376399,2.4678235,9.857527,0.06823475
71,1437144376424,2.397793,9.858724,0.035913024
72,1437144376442,2.3660698,9.858126,0.05865794
73,1437144376459,2.2427685,9.93474,0.092775315
74,1437144376480,2.3259668,9.977836,0.1436521
75,1437144376498,2.4480712,9.929353,0.05267244
76,1437144376525,2.428319,9.888053,-0.004189853
77,1437144376544,2.3870192,9.818023,0.04070143
78,1437144376564,2.2439656,9.913791,0.05746084
79,1437144376581,2.223615,9.96766,0.095169514
80,1437144376718,2.3840263,9.927557,0.14065935
81,1437144376719,2.4235306,9.871294,0.050876785
82,1437144376720,2.4378958,9.836577,-0.007182605
83,1437144376721,2.3319526,9.888652,0.006584055
84,1437144376722,2.2703018,9.965864,0.109534726
85,1437144376723,2.2319946,9.954493,0.095169514
86,1437144376724,2.3092074,9.967062,0.11432313
87,1437144376743,2.4624364,9.859921,0.06404489
88,1437144376759,2.2936451,9.857527,0.054468088
89,1437144376787,2.2589293,9.97604,0.11611878
90,1437144376799,2.2427685,9.993997,0.1316811
91,1437144376822,2.2385786,9.9712515,0.09636662
92,1437144376847,2.3732524,9.879673,0.06404489
93,1437144376860,2.2948422,9.859323,0.074818805
94,1437144376879,2.1996727,9.915586,0.09816227
95,1437144376900,2.2290018,9.941922,0.11911154
96,1437144376921,2.2732944,9.9712515,0.08559271
97,1437144376943,2.3056161,9.933543,0.073621705
98,1437144376961,2.191293,9.929952,0.02932897
99,1437144376982,2.183512,9.936536,0.038905777
100,1437144377000,2.1691468,9.907805,0.08678981
101,1437144377021,2.2242134,9.939528,0.090381116
102,1437144377043,2.2224178,9.937134,0.07062895
103,1437144377061,2.2038627,9.924564,0.0077811554
104,1437144377086,2.2756886,9.886856,-0.0035913025
105,1437144377100,2.147599,9.96347,0.045489833
106,1437144377124,2.1086931,10.032304,0.12150574
107,1437144377146,2.094328,9.9951935,0.11432313
108,1437144377164,2.2397757,9.898229,0.051475335
109,1437144377183,2.4121583,9.878476,0.046686932
110,1437144377199,2.0901382,9.916184,0.015562311
111,1437144377219,2.0081367,9.999383,0.059855044
112,1437144377239,2.1583729,9.995792,0.15981296
113,1437144377265,2.2152352,9.970653,0.088585466
114,1437144377286,2.1577742,9.89763,0.054468088
115,1437144377300,2.112883,9.866506,0.074818805
116,1437144377321,2.0805612,9.988011,-0.02932897
117,1437144377350,2.0362685,10.0508585,0.0712275
118,1437144377424,2.082357,10.001778,0.10354923
119,1437144377425,2.1278467,9.956287,0.16639702
120,1437144377426,2.144606,9.896433,0.092775315
121,1437144377427,2.1613655,9.883863,0.1352724
122,1437144377440,1.8680758,9.979631,0.014963761
123,1437144377469,1.7962499,10.075998,0.05566519
124,1437144377482,2.136825,10.075399,0.17417817
125,1437144377499,2.1739352,9.958682,0.1448492
126,1437144377522,2.1242554,9.907207,0.17776948
127,1437144377541,2.1003134,9.883863,0.15382746
128,1437144377561,1.7591397,9.953295,0.16460137
129,1437144377581,1.678934,10.172963,0.108337626
130,1437144377605,2.018312,10.09994,0.1400608
131,1437144377623,2.086547,9.995792,0.17537527
132,1437144377641,2.0272903,9.945514,0.16220717
133,1437144377665,2.0015526,9.890448,0.12928689
134,1437144377683,1.9129672,9.864111,0.25498247
135,1437144377703,1.4341269,10.04607,0.30466217
136,1437144377724,1.6603789,10.253169,0.18315643
137,1437144377744,2.0895395,10.028113,0.3250129
138,1437144377763,1.9662381,9.961675,0.2705448
139,1437144377783,1.977012,9.958682,0.24121583
140,1437144377803,1.8046296,9.938332,0.2813187
141,1437144377823,1.6358383,9.953894,0.2645593
142,1437144377844,1.5346833,9.967062,0.26276365
143,1437144377863,1.5819688,10.078392,0.31663316
144,1437144377883,1.7525556,10.086173,0.3196259
145,1437144377904,1.7340006,9.986216,0.29987377
146,1437144377923,1.6986861,9.985018,0.31244332
147,1437144377943,1.5729905,10.049063,0.31783026
148,1437144377963,1.4371196,10.102933,0.3489549
149,1437144377983,1.6430209,10.04607,0.23942018
150,1437144378004,2.03567,10.013748,0.3705027
151,1437144378023,1.6466122,9.9951935,0.42556936
152,1437144378043,1.3383588,10.016143,0.3345897
153,1437144378070,1.6436194,10.022727,0.37948096
154,1437144378165,1.7088615,10.061034,0.4369418
155,1437144378166,1.602918,10.047866,0.35673606
156,1437144378167,1.79206,9.998785,0.44651863
157,1437144378168,1.6364368,10.003573,0.4818331
158,1437144378169,1.5041572,10.002377,0.40821138
159,1437144378180,1.5759833,10.02153,0.42676646
160,1437144378208,1.5849615,9.979631,0.43035775
161,1437144378222,1.6250644,9.880871,0.3669114
162,1437144378241,1.2868834,10.016742,0.516549
163,1437144378263,1.1312603,10.198102,0.41000703
164,1437144378282,1.5239093,10.164583,0.54887074
165,1437144378301,1.6310499,10.0664215,0.51475334
166,1437144378322,1.6041151,10.128072,0.3405752
167,1437144378343,1.4347254,10.192716,0.37469256
168,1437144378361,1.1659763,9.920375,0.52373165
169,1437144378383,1.0684125,9.993997,0.47524905
170,1437144378404,1.1875241,10.070012,0.4973954
171,1437144378423,1.2862848,10.079589,0.39264908
172,1437144378443,1.2216414,10.0987425,0.4309563
173,1437144378464,1.1845313,10.041881,0.50517654
174,1437144378484,1.3263878,10.032304,0.5907693
175,1437144378503,1.3162124,10.11251,0.415394
176,1437144378528,1.2683283,10.070611,0.4189853
177,1437144378555,1.3449428,10.018537,0.3866636
178,1437144378560,1.4395138,10.02153,0.50637364
179,1437144378580,1.2186487,10.059837,0.49799395
180,1437144378601,1.3084313,10.045472,0.43634325
181,1437144378623,1.3652935,10.038888,0.39384618
182,1437144378641,0.9020155,10.071808,0.42916065
183,1437144378666,1.0378864,10.061633,0.29269117
184,1437144378685,1.3796587,10.076596,0.39863458
