id,attr_time,attr_x,attr_y,attr_z
1,1436540912209,9.834184,-0.12689269,1.3084313
2,1436540912230,9.886856,-0.08738836,1.3221979
3,1436540912250,9.8683,-0.089782566,1.3323733
4,1436540912270,9.85214,-0.10235212,1.3198037
5,1436540912290,9.80665,-0.17896658,1.3090298
6,1436540912309,9.799467,-0.16400282,1.3269863
7,1436540912329,9.840169,-0.08080431,1.3245921
8,1436540912349,9.792884,-0.05686229,1.3192052
9,1436540912369,9.737218,-0.051475335,1.3060371
10,1436540912389,9.803059,-0.11192893,1.3000516
11,1436540912448,9.848549,-0.09876082,1.2910733
12,1436540912459,9.818622,-0.108936176,1.2761095
13,1436540912460,9.735423,-0.11312603,1.2916719
14,1436540912469,9.744401,-0.12569559,1.264737
15,1436540912497,9.843162,-0.1592144,1.2695254
16,1436540912509,9.8437605,-0.14065935,1.2707225
17,1436540912528,9.774927,-0.090381116,1.2641385
18,1436540912548,9.804854,-0.08439561,1.2982559
19,1436540912570,9.832987,-0.10474633,1.2623428
20,1436540912591,9.797672,-0.10474633,1.2425907
21,1436540912613,9.837775,-0.08738836,1.2084733
22,1436540912630,9.874885,-0.11611878,1.2575544
23,1436540912648,9.837775,-0.14903906,1.2785037
24,1436540912672,9.743802,-0.092176765,1.2856863
25,1436540912690,9.784504,-0.02813187,1.2743138
26,1436540912711,9.870096,-0.033518825,1.210269
27,1436540912730,9.896433,-0.10474633,1.1971009
28,1436540912752,9.807847,-0.17896658,1.2497733
29,1436540912771,9.753379,-0.16759412,1.2545617
30,1436540912790,9.842564,-0.15622166,1.2665327
31,1436540912811,9.870096,-0.095169514,1.2210429
32,1436540912830,9.792285,-0.07182605,1.2024878
33,1436540912850,9.779117,-0.05207389,1.2258313
34,1436540912872,9.803658,-0.09876082,1.2234371
35,1436540912890,9.807249,-0.12030864,1.2204443
36,1436540912911,9.828198,-0.11671733,1.2126632
37,1436540912930,9.840169,-0.13227965,1.1755531
38,1436540912952,9.85633,-0.12569559,1.1779473
39,1436540912972,9.817424,-0.10295067,1.1390414
40,1436540912991,9.807847,-0.06823475,1.168969
41,1436540913009,9.880272,-0.055066638,1.1617863
42,1436540913032,9.904214,-0.038905777,1.1701661
43,1436540913061,9.833585,-0.092775315,1.1875241
44,1436540913070,9.766547,-0.1388637,1.1587936
45,1436540913088,9.808446,-0.12928689,1.146224
46,1436540913108,9.889849,-0.11192893,1.1115081
47,1436540913136,9.846154,-0.093373865,1.1139023
48,1436540913156,9.807847,-0.093972415,1.1067197
49,1436540913174,9.849746,-0.09636662,1.1617863
50,1436540913188,9.853337,-0.089782566,1.1426327
51,1436540913208,9.812635,-0.09935937,1.0803835
52,1436540913229,9.8276,-0.08259996,1.0690111
53,1436540913248,9.866506,-0.078410104,1.1121067
54,1436540913268,9.81922,-0.16400282,1.0869676
55,1436540913289,9.753978,-0.13108255,1.067814
56,1436540913308,9.8198185,-0.06584055,1.0779893
57,1436540913330,9.853337,-0.02873042,1.0013748
58,1436540913349,9.865907,-0.039504327,1.0067618
59,1436540913374,9.822212,-0.12210429,1.1246762
60,1436540913391,9.781511,-0.2184709,1.1683705
61,1436540913412,9.695918,-0.2645593,1.0941502
62,1436540913433,9.741408,-0.20470424,1.0259154
63,1436540913452,9.864111,-0.006584055,1.1216835
64,1436540913472,9.956886,0.049081136,1.1881226
65,1436540913491,9.990405,-0.18076223,1.2856863
66,1436540913512,9.930551,-0.3728969,1.3299791
67,1436540913532,9.820416,-0.23343466,1.2641385
68,1436540913552,9.688137,-0.05925649,1.1839328
69,1436540913600,9.652225,-0.10055647,1.0540473
70,1436540913601,9.747394,-0.19033903,1.0755951
71,1436540913609,9.884461,-0.23163901,1.1707647
72,1436540913629,9.909002,-0.25857377,1.2808979
73,1436540913650,9.858126,-0.25797522,1.3162124
74,1436540913669,9.762358,-0.26515785,1.3401544
75,1436540913689,9.761759,-0.24959552,1.3742718
76,1436540913709,9.828198,-0.21667525,1.3670892
77,1436540913729,9.773131,-0.23223756,1.2234371
78,1436540913756,9.65821,-0.23283611,1.0336965
79,1436540913769,9.58818,-0.110133275,0.90500826
80,1436540913789,9.651626,0.049081136,0.9151836
81,1436540913811,9.762358,0.050278235,0.9600749
82,1436540913840,9.855133,-0.02873042,0.9935937
83,1436540913899,9.968259,-0.092775315,1.0803835
84,1436540913900,9.964069,-0.28670564,1.2791022
85,1436540913901,9.888053,-0.42197806,1.2246342
86,1436540913909,9.632472,-0.29807812,1.2084733
87,1436540913931,9.445126,-0.22685061,1.0935516
88,1436540913954,9.461885,-0.18136078,0.92535895
89,1436540913978,9.702502,-0.0712275,0.9091981
90,1436540913988,9.906608,0.10534488,0.7338228
91,1436540914008,9.864111,0.45848963,0.55844754
92,1436540914028,9.532514,0.91338795,0.52492875
93,1436540914053,9.076419,1.1330559,0.760159
94,1436540914069,8.857349,0.8900445,1.2156559
95,1436540914093,9.229049,0.55006784,1.2761095
96,1436540914113,10.5440645,0.0011971008,1.3335704
97,1436540914133,11.856087,-0.60932434,1.0468647
98,1436540914151,11.583746,-0.39743748,0.9247604
99,1436540914169,10.725425,0.48722005,0.9008184
100,1436540914193,10.611102,1.0755951,1.1270704
101,1436540914213,10.970831,0.9487024,1.4143747
102,1436540914233,10.96664,0.40761283,1.5927427
103,1436540914248,10.184934,0.18854338,1.4856021
104,1436540914272,9.595362,0.3633201,1.2731167
105,1436540914292,8.453327,0.9259575,0.80684596
106,1436540914310,8.13849,1.501763,0.54168814
107,1436540914333,8.590994,1.578976,0.6063316
108,1436540914351,9.213487,1.2689269,0.7212533
109,1436540914372,9.618107,0.93493575,0.90859956
110,1436540914392,9.942521,0.6206968,0.99179804
111,1436540914412,9.910798,0.52373165,1.0893618
112,1436540914433,9.435549,0.6979098,1.1109096
113,1436540914453,8.817844,0.9660604,1.1180922
114,1436540914473,8.399458,1.3772645,1.3557167
115,1436540914492,8.494628,1.846528,1.4891934
116,1436540914514,9.136872,1.726818,1.6430209
117,1436540914533,9.730036,1.0911574,1.7836803
118,1436540914554,10.028113,0.6362591,1.7561469
119,1436540914573,10.509348,0.58418524,1.8064252
120,1436540914641,10.879252,0.6015432,1.822586
121,1436540914642,11.316195,0.37469256,1.9021933
122,1436540914643,11.803414,0.035314474,2.0895395
123,1436540914652,12.364256,0.19752164,1.9488802
124,1436540914680,13.001114,0.8026561,1.2455834
125,1436540914694,13.566744,1.8076223,0.46028528
126,1436540914709,14.869189,2.697667,0.031124622
127,1436540914730,15.947778,2.7485435,-0.029927522
128,1436540914754,15.473725,0.9415198,-0.10654198
129,1436540914802,12.832322,-1.3676877,-0.42916065
130,1436540914803,9.746795,-2.1535845,-1.2419921
131,1436540914813,8.731653,-1.4784195,-2.2098482
132,1436540914834,10.040085,-1.0582372,-2.4181437
133,1436540914853,11.881226,-1.7154455,-1.9015948
134,1436540914873,12.815563,-2.1188686,-0.75596917
135,1436540914893,12.655151,-1.8177977,-0.3728969
136,1436540914913,11.055825,-0.504578,-0.12509704
137,1436540914933,8.854357,0.5979519,-0.5626374
138,1436540914950,6.945579,0.84934306,-0.9528923
139,1436540914972,5.707777,0.2837129,-1.0857705
140,1436540914994,4.993706,-0.7128736,-1.2132617
141,1436540915020,5.0116625,-1.0714053,-1.1055226
142,1436540915030,5.5443726,-0.61291564,-0.9804256
143,1436540915053,6.1387334,0.15263036,-0.6386533
144,1436540915072,6.5122285,0.58657944,-0.18076223
145,1436540915093,6.417658,0.557849,0.25378537
146,1436540915113,6.269816,0.1388637,0.3298013
147,1436540915133,6.6247563,-0.31783026,0.4985925
148,1436540915153,7.744644,-0.31663316,0.44651863
149,1436540915173,9.23683,0.025139118,0.7020996
150,1436540915191,10.92175,0.016759412,0.89184016
151,1436540915213,11.844714,-0.25378537,1.3150153
152,1436540915233,13.949218,-1.1234791,2.2230163
153,1436540915250,16.368559,-2.2882583,2.0919337
154,1436540915280,18.365322,-2.212841,2.231396
155,1436540915341,18.85733,-0.670975,1.5861586
156,1436540915342,16.104597,0.1412579,0.61650693
157,1436540915343,12.036849,-1.9710265,-1.1785458
158,1436540915359,10.5919485,-2.6970682,-3.1376014
159,1436540915370,10.860698,0.42676646,-3.271078
160,1436540915391,10.672154,4.4556093,-2.943671
161,1436540915411,9.559449,4.653131,-1.858499
162,1436540915433,9.242217,1.2886791,-1.3371617
163,1436540915452,9.862315,-2.167351,-1.4760253
164,1436540915470,9.509171,-3.228581,-0.7685388
165,1436540915494,8.37372,-1.5861586,-0.272939
166,1436540915511,7.797915,-0.7104794,-0.22445641
167,1436540915533,6.927623,0.3321955,-0.24241292
168,1436540915551,6.401497,0.6063316,-0.30406362
169,1436540915574,5.893926,0.96785605,-0.42916065
170,1436540915593,5.122993,0.9528923,-0.57520694
171,1436540915614,4.547188,0.45429978,-0.62608373
172,1436540915634,4.871602,-0.02932897,-0.35194764
173,1436540915654,5.8149176,-0.17058687,0.16101007
174,1436540915674,6.767211,0.015562311,0.45908818
175,1436540915691,7.766192,0.48362875,0.6985083
176,1436540915713,9.014768,1.2910733,0.66738373
177,1436540915734,10.941502,1.7256209,0.1340753
178,1436540915752,12.904747,1.5221137,0.31064767
179,1436540915842,14.689026,1.4520833,1.4209588
180,1436540915843,16.00045,1.6178818,2.9352913
181,1436540915844,17.170616,1.4945804,2.421735
182,1436540915845,17.508198,1.4454993,1.5275006
183,1436540915853,17.010803,1.7280151,-2.9017725
184,1436540915874,15.169064,1.1354501,-3.9683893
185,1436540915894,12.149975,-0.7751228,-2.9562407
186,1436540915912,9.111733,-2.32058,-1.9835961
187,1436540915934,8.1720085,-1.3994108,-2.6138697
188,1436540915958,9.308058,0.54408234,-2.8072014
189,1436540915974,10.42615,1.4921862,-2.055422
190,1436540915997,11.009138,1.1599907,-0.7858967
191,1436540916076,10.475231,-0.095768064,-0.31244332
192,1436540916077,9.144054,-0.7015011,-0.635062
193,1436540916078,7.483676,-0.24121583,-1.0785879
194,1436540916079,5.866991,0.15562311,-1.2635399
195,1436540916091,4.83928,-0.15801731,-1.0977415
196,1436540916112,4.7255554,-0.8870517,-0.8002619
197,1436540916131,4.9296613,-1.1456255,-0.6410475
198,1436540916152,5.506664,-1.0354922,-0.5434838
199,1436540916171,5.787384,-0.57879823,-0.25498247
200,1436540916194,6.023213,-0.21667525,0.09756372
201,1436540916212,6.443994,0.008379706,0.44232875
202,1436540916232,6.913856,0.16699557,0.25797522
203,1436540916254,7.295731,0.022744916,-0.16460137
204,1436540916274,8.0127945,-0.4938041,0.1376666
205,1436540916291,10.274118,-0.9816227,0.6697779
206,1436540916314,14.52622,-1.6699557,1.541866
207,1436540916334,18.835184,-2.5713725,1.1893197
208,1436540916355,19.607914,-2.1859062,2.130241
209,1436540916374,18.693928,-0.45549688,1.6771383
210,1436540916394,15.10023,0.33518824,-0.6488287
211,1436540916415,12.434885,-0.25438392,-3.7672763
212,1436540916435,11.614871,0.005985504,-4.313154
213,1436540916454,11.147403,0.62967503,-4.1138372
214,1436540916472,9.976639,2.8000188,-3.1495724
215,1436540916492,9.281721,3.7684734,-2.0620062
216,1436540916515,9.163208,1.5921441,-0.7667431
217,1436540916533,9.895834,-1.6657659,-0.86849666
218,1436540916553,10.080188,-3.1070752,-1.2946646
219,1436540916574,9.160814,-1.6956934,-1.5263035
220,1436540916596,7.8212585,0.2777274,-1.3138182
221,1436540916617,6.6349316,1.2629414,-1.0223241
222,1436540916637,5.853823,1.5502456,-0.7158663
223,1436540916655,5.230732,1.4790181,-0.46387658
224,1436540916673,4.759673,1.0109516,-0.4249708
225,1436540916693,4.483143,0.23642741,-0.24839842
226,1436540916717,4.807557,-0.30645782,-0.04070143
227,1436540916744,5.9106855,-0.16579847,-0.2172738
228,1436540916806,6.6367273,0.04129998,-0.06344634
229,1436540916807,8.05589,0.7212533,0.18674773
230,1436540916823,9.574412,1.3365631,0.7793127
231,1436540916824,11.21444,1.9117701,0.91458505
232,1436540916832,13.309367,2.4193408,1.3694834
233,1436540916863,15.288774,1.7567455,2.6078842
234,1436540916873,16.830639,0.6003461,2.7281928
235,1436540916892,17.022774,0.0724246,0.6847417
236,1436540916914,15.955559,1.2467805,-1.7154455
237,1436540916933,14.48073,3.032855,-4.0426097
238,1436540916956,13.259687,1.7166426,-4.155137
239,1436540916978,10.633847,-1.9393034,-3.6355953
240,1436540916993,9.239224,-3.6739025,-3.1346085
241,1436540917013,9.565434,-2.1392193,-2.859874
242,1436540917032,10.518327,-0.08678981,-1.9728222
243,1436540917055,10.882245,0.96905315,-0.7757214
244,1436540917075,10.812215,0.8511387,-0.30945057
245,1436540917095,10.005369,-0.1340753,0.02633622
246,1436540917115,8.23366,-0.7823054,-0.5291186
247,1436540917135,6.318897,-0.41479546,-1.0384849
248,1436540917155,4.68665,0.35254622,-1.0378864
249,1436540917175,3.887585,0.24480712,-0.7080852
250,1436540917193,4.1934443,-0.830788,-0.28909984
251,1436540917216,5.3767786,-1.6711528,-0.34835634
252,1436540917235,6.517017,-1.5801731,-0.5955577
253,1436540917255,6.9784994,-0.44472298,-0.13227965
254,1436540917276,7.0036387,0.7930793,0.41299978
255,1436540917294,7.3711486,1.401805,1.2252327
256,1436540917315,8.664616,0.9307459,2.0248961
257,1436540917335,10.861296,-0.34715924,2.3295584
258,1436540917355,13.851654,-1.5729905,1.2372037
259,1436540917375,16.354792,-2.813187,1.3335704
260,1436540917395,17.053898,-3.2615013,1.7788919
261,1436540917415,17.356766,-2.9269116,2.1559787
262,1436540917434,16.433203,-1.2683283,1.7304093
263,1436540917453,14.7877865,0.5979519,-1.5616181
264,1436540917475,12.629414,2.259528,-4.039018
265,1436540917544,10.474632,3.620033,-3.3476925
266,1436540917545,9.366715,3.86484,-1.797447
267,1436540917546,10.118495,1.6849195,-0.86011696
268,1436540917552,11.07438,-1.7220296,-0.3429694
269,1436540917572,10.683527,-3.4500446,-1.4173675
270,1436540917595,9.399636,-1.9458874,-1.2395979
271,1436540917612,8.224682,-0.034117375,-0.6440403
272,1436540917637,7.1490865,1.0959458,-0.3854665
273,1436540917654,5.9980736,1.2114661,-0.29508537
274,1436540917673,4.9482164,0.95109665,-0.008978256
275,1436540917699,4.691438,0.7918822,0.048482586
276,1436540917714,4.7578773,0.3800795,0.12030864
277,1436540917733,5.370793,0.18974048,0.14844051
278,1436540917756,5.905897,0.3345897,0.023343466
279,1436540917776,6.3368535,0.59855044,-0.01436521
280,1436540917797,6.975507,0.7080852,0.46627077
281,1436540917817,8.275558,0.7230489,1.0384849
282,1436540917836,9.986814,1.0259154,1.055843
283,1436540917856,11.621455,1.5777789,1.1210849
284,1436540917876,13.834296,2.3630772,0.961272
285,1436540917896,16.493656,2.5971103,1.7304093
286,1436540917916,18.075624,2.235586,1.578976
287,1436540917934,17.22269,1.4891934,0.44113165
288,1436540917955,15.803527,0.5279215,-1.9692309
289,1436540917974,13.612234,-0.28311434,-3.6152446
290,1436540917996,10.86369,-2.6030958,-3.389591
291,1436540918018,9.347562,-3.6182373,-3.0376434
292,1436540918035,8.115746,-3.3662477,-2.717419
293,1436540918057,8.971672,-1.3521254,-2.9101522
294,1436540918076,10.392033,-0.19632454,-1.8662802
295,1436540918096,11.319786,-0.34835634,-1.2126632
296,1436540918115,11.113884,-0.92775315,-0.86849666
297,1436540918135,9.482236,-1.186327,-0.7272388
298,1436540918157,7.1526775,-1.1312603,-0.8170213
299,1436540918175,5.3247046,-0.45729253,-0.6619968
300,1436540918196,4.8267107,0.3633201,-0.6739678
301,1436540918218,5.2079873,0.45310268,-0.7368156
302,1436540918277,6.167464,-0.073621705,-0.688333
303,1436540918287,6.9623384,-0.2717419,-0.59017074
304,1436540918288,7.3645644,0.207697,-0.34476504
305,1436540918296,7.4645224,0.1448492,0.11252748
306,1436540918314,7.4310036,-0.20350714,0.44472298
307,1436540918337,7.61416,-0.82719666,0.789488
308,1436540918353,8.700529,-1.2761095,0.79367787
309,1436540918373,10.985794,-1.4041992,0.3184288
310,1436540918395,13.610438,-1.5316905,-0.49679685
311,1436540918414,15.021221,-1.8154035,0.23104046
312,1436540918435,14.848839,-1.7645266,1.0965444
313,1436540918454,14.040796,-0.9708488,0.36272156
314,1436540918476,12.955026,-0.7158663,-1.3784616
315,1436540918497,13.031041,-0.5847838,-5.084686
316,1436540918516,13.573328,1.4347254,-6.269217
317,1436540918537,13.069348,4.07134,-3.7181952
318,1436540918556,11.38383,4.4316673,-1.2599486
319,1436540918576,9.931747,1.899799,-0.38606504
320,1436540918610,9.452309,-0.43035775,-0.88944596
321,1436540918613,8.853758,-1.1085154,-2.0458453
322,1436540918633,8.521563,-0.9864111,-2.203264
323,1436540918653,7.905654,-0.51475334,-2.0733786
324,1436540918673,7.2406645,-0.32920274,-1.6017209
325,1436540918693,6.3601966,-0.5374983,-0.9115923
326,1436540918719,5.591658,-0.3429694,-0.40880993
327,1436540918735,4.900931,0.39205053,-0.43275195
328,1436540918759,4.9015293,1.283292,-0.5626374
329,1436540918777,5.495291,1.5065514,-0.30286652
330,1436540918793,6.3991027,0.8798691,-0.3429694
331,1436540918814,7.299921,0.18016368,-0.62009823
332,1436540918834,8.031948,0.04309563,-0.6338649
333,1436540918859,8.829816,0.3645172,-0.42916065
334,1436540918880,10.313024,1.1893197,-0.4854244
335,1436540918900,13.001713,2.6437972,-0.7062895
336,1436540918916,15.940595,3.3506854,-0.13587095
337,1436540918943,16.982672,3.177704,0.3405752
338,1436540919047,17.0533,2.2774844,0.6823475
339,1436540919048,15.756242,1.1204864,0.18614918
340,1436540919049,14.934432,-0.3633201,-2.1984756
341,1436540919050,13.854647,-0.8834604,-4.0043025
342,1436540919051,12.11107,-1.6585833,-5.61979
343,1436540919064,9.879075,-2.8921957,-3.9486372
344,1436540919074,8.228871,-2.789245,-2.7964275
345,1436540919094,8.548497,-0.705691,-2.835932
346,1436540919114,9.270349,0.59256494,-1.9674352
347,1436540919137,9.358934,0.427365,-1.4257472
348,1436540919154,8.4425535,-0.015562311,-0.6979098
349,1436540919174,7.350199,-0.45789108,-0.20949265
350,1436540919199,6.5086374,-1.1300632,-0.47465047
351,1436540919214,5.945401,-1.2096704,-0.57281274
352,1436540919265,5.5431757,-0.931943,-0.6242881
353,1436540919266,5.4743423,-0.8762778,-0.7224504
354,1436540919278,5.762245,-1.0079589,-0.6512229
355,1436540919294,6.553529,-1.2078748,-0.5081693
356,1436540919316,7.4405804,-1.3162124,-1.0408791
357,1436540919335,8.080431,-1.323395,-1.1779473
358,1436540919355,8.555679,-1.2743138,-0.81402856
359,1436540919375,8.889671,-1.1492168,-0.26036942
360,1436540919396,8.942344,-0.89303726,0.054468088
361,1436540919416,8.998009,-0.82121116,0.01616086
362,1436540919435,9.300875,-0.83018947,-0.31124622
363,1436540919455,9.920375,-1.2258313,-0.25079262
364,1436540919476,10.394426,-1.5622166,0.32920274
365,1436540919494,10.76852,-1.4520833,1.2719196
366,1436540919515,11.009736,-1.0648212,1.6310499
367,1436540919535,10.927136,-0.9828198,1.5759833
368,1436540919554,11.246762,-0.94930094,1.0265139
369,1436540919579,11.563994,-0.62488663,0.8110358
370,1436540919599,11.98657,0.089184016,1.3988123
371,1436540919617,12.48217,-0.18255788,2.3834279
372,1436540919636,13.831304,-1.7429788,-0.3866636
373,1436540919655,13.8402815,-2.0655975,-2.8072014
374,1436540919674,12.052411,-0.4997896,-1.4568717
375,1436540919696,9.507974,0.6476316,-1.4311341
376,1436540919802,6.787562,0.5542577,-2.9759927
377,1436540919803,5.683835,0.5494693,-3.4075475
378,1436540919804,8.077438,1.2114661,-3.3554738
379,1436540919805,10.593744,1.5275006,-2.018312
380,1436540919806,10.691308,0.4261679,-1.271321
381,1436540919852,10.144233,-0.91219085,-1.0253168
382,1436540919860,9.582193,-1.1258733,-1.2156559
383,1436540919861,8.424597,-0.6889315,-1.276708
384,1436540919877,7.8212585,-0.40761283,-1.1031284
385,1436540919912,7.1939774,-0.21308395,-0.58418524
386,1436540919916,7.6811976,-0.17836803,-0.2160767
387,1436540919937,8.696339,0.23044191,0.093373865
388,1436540919955,9.488221,0.6955156,0.49799395
389,1436540919976,9.844358,0.7763199,0.82779527
390,1436540919995,9.587581,0.8750807,1.1115081
391,1436540920015,9.163208,1.0875661,1.3503298
392,1436540920035,9.081805,0.93972415,1.5921441
