id,attr_time,attr_x,attr_y,attr_z
1,1436540912276,-8.854357,3.1130607,2.2260091
2,1436540912277,-8.756793,3.108871,2.2397757
3,1436540912278,-8.887277,3.093907,2.2296004
4,1436540912279,-8.872313,3.0639796,2.1888988
5,1436540912293,-8.813056,3.0550013,2.2260091
6,1436540912317,-8.932168,3.0358477,2.2709002
7,1436540912332,-8.919599,3.0454245,2.224812
8,1436540912352,-8.79929,3.0556,2.2720973
9,1436540912386,-8.878897,3.0573955,2.2852654
10,1436540912390,-8.895058,3.0753522,2.273893
11,1436540912418,-8.748413,3.0639796,2.296638
12,1436540912432,-8.709507,3.12982,2.28347
13,1436540912456,-8.822035,3.1453824,2.2415714
14,1436540912473,-8.841787,3.1759086,2.2200236
15,1436540912493,-8.880095,3.1771057,2.1930888
16,1436540912513,-8.761581,3.2028434,2.1691468
17,1436540912533,-8.814254,3.165733,2.2068555
18,1436540912553,-8.903438,3.180697,2.1906946
19,1436540912573,-8.847773,3.181894,2.2122424
20,1436540912593,-8.744822,3.2381577,2.2176294
21,1436540912613,-8.787319,3.2040405,2.2290018
22,1436540912634,-8.878897,3.1854854,2.2284033
23,1436540912651,-8.801684,3.1848867,2.2266076
24,1436540912674,-8.74961,3.1741128,2.2517467
25,1436540912692,-8.804677,3.1399956,2.2403743
26,1436540912710,-8.831612,3.1094694,2.2415714
27,1436540912733,-8.826224,3.0933087,2.2511482
28,1436540912756,-8.849568,3.0867245,2.2667105
29,1436540912780,-8.81605,3.0735564,2.296638
30,1436540912797,-8.86932,3.0735564,2.2786815
31,1436540912813,-8.811859,3.1124623,2.2164323
32,1436540912833,-8.825626,3.1423898,2.19668
33,1436540912850,-8.831612,3.1501708,2.1619642
34,1436540912876,-8.860342,3.145981,2.19249
35,1436540912997,-8.852561,3.1453824,2.2140381
36,1436540912998,-8.7609825,3.108871,2.2319946
37,1436540912999,-8.852561,3.1040826,2.2511482
38,1436540913000,-8.931569,3.0867245,2.2421699
39,1436540913001,-8.867524,3.0963013,2.2451627
40,1436540913002,-8.825027,3.1106665,2.2511482
41,1436540913011,-8.839992,3.1184478,2.2427685
42,1436540913031,-8.801085,3.1358056,2.2242134
43,1436540913051,-8.720282,3.105878,2.2296004
