id,attr_time,attr_x,attr_y,attr_z
1,1436540912211,-0.830788,9.679757,-0.6560113
2,1436540912231,-1.0636241,9.595961,-0.6691794
3,1436540912252,-1.110311,9.595961,-0.5674258
4,1436540912271,-0.98700964,9.636064,-0.58418524
5,1436540912291,-0.931943,9.624092,-0.64823014
6,1436540912311,-0.97264445,9.589376,-0.7224504
7,1436540912331,-1.0151415,9.56304,-0.7134721
8,1436540912351,-0.9947908,9.601347,-0.6655881
9,1436540912371,-0.99179804,9.610924,-0.6332663
10,1436540912391,-0.9959879,9.642049,-0.62129533
11,1436540912411,-1.002572,9.668385,-0.59615624
12,1436540912431,-1.0001777,9.634866,-0.6596026
13,1436540912451,-1.0223241,9.5809965,-0.6386533
14,1436540912471,-1.0013748,9.586384,-0.56084174
15,1436540912491,-1.0420763,9.653421,-0.5758055
16,1436540912511,-1.0791864,9.528324,-0.7194576
17,1436540912531,-1.0534488,9.484032,-0.5722142
18,1436540912551,-0.9151836,9.6845455,-0.5303157
19,1436540912571,-1.0055647,9.736021,-0.5530606
20,1436540912591,-1.086369,9.518148,-0.7140707
21,1436540912611,-1.1139023,9.501988,-0.6745663
22,1436540912631,-0.89303726,9.688137,-0.5141548
23,1436540912651,-0.8996213,9.713875,-0.5710171
24,1436540912671,-1.0714053,9.613917,-0.65182143
25,1436540912691,-1.1091139,9.610326,-0.50876784
26,1436540912711,-0.99538934,9.598953,-0.62488663
27,1436540912731,-0.91817635,9.595961,-0.7152678
28,1436540912751,-0.9708488,9.604341,-0.63087213
29,1436540912771,-1.0510546,9.661801,-0.51475334
30,1436540912791,-1.0313023,9.672575,-0.57041854
31,1436540912811,-1.0462662,9.558251,-0.66498953
32,1436540912831,-1.0336965,9.500791,-0.6619968
33,1436540912851,-0.93254155,9.606734,-0.6362591
34,1436540912871,-0.91338795,9.7240505,-0.5686229
35,1436540912891,-1.0324994,9.688736,-0.50038815
36,1436540912915,-1.1426327,9.599552,-0.5638345
37,1436540912931,-1.0295067,9.607931,-0.5979519
38,1436540912951,-0.9540894,9.626487,-0.6278794
39,1436540912971,-0.99179804,9.60853,-0.61530983
40,1436540912991,-1.0720038,9.592968,-0.5710171
41,1436540913011,-1.0534488,9.648633,-0.53929394
42,1436540913031,-1.0127473,9.685743,-0.4854244
43,1436540913051,-1.0420763,9.643246,-0.5482722
44,1436540913071,-1.0648212,9.585785,-0.5943606
45,1436540913091,-1.0372878,9.617508,-0.6051345
46,1436540913111,-1.0217255,9.61691,-0.5105635
47,1436540913132,-1.086369,9.555858,-0.5614403
48,1436540913153,-1.115698,9.494805,-0.5859809
49,1436540913172,-0.9876082,9.667787,-0.45789108
50,1436540913192,-0.9959879,9.713875,-0.44951138
51,1436540913212,-1.103727,9.527127,-0.635062
52,1436540913232,-1.1312603,9.485229,-0.6667852
53,1436540913252,-0.9708488,9.636064,-0.52852005
54,1436540913272,-0.8822633,9.755774,-0.47225627
55,1436540913292,-1.049259,9.59177,-0.53570265
56,1436540913312,-1.1749545,9.541492,-0.4961983
57,1436540913332,-1.1019313,9.574412,-0.480636
58,1436540913352,-0.98222125,9.553463,-0.5267244
59,1436540913372,-1.0474633,9.523536,-0.5279215
60,1436540913392,-1.103727,9.569624,-0.45789108
61,1436540913412,-1.0295067,9.579201,-0.48841715
62,1436540913432,-1.0067618,9.510966,-0.58777654
63,1436540913452,-0.9876082,9.485229,-0.6075287
64,1436540913472,-0.8595184,9.52174,-0.5518635
65,1436540913492,-0.9343372,9.598953,-0.42556936
66,1436540913512,-0.9911995,9.655217,-0.3393781
67,1436540913532,-1.0594343,9.670779,-0.40043023
68,1436540913552,-0.9660604,9.694122,-0.5093664
69,1436540913572,-0.85532856,9.717466,-0.4866215
70,1436540913592,-0.94690675,9.705495,-0.4297592
71,1436540913612,-1.0348936,9.633669,-0.3645172
72,1436540913632,-1.0684125,9.536704,-0.39324763
73,1436540913652,-1.0348936,9.497798,-0.5021838
74,1436540913672,-0.9151836,9.57561,-0.5315128
75,1436540913692,-0.83258367,9.702502,-0.4973954
76,1436540913712,-0.82779527,9.835381,-0.45370123
77,1436540913732,-0.86490536,9.8198185,-0.33758244
78,1436540913752,-0.91937345,9.704298,-0.41599256
79,1436540913772,-0.908001,9.529521,-0.38187516
80,1436540913792,-0.7577648,9.498995,-0.17956513
81,1436540913812,-0.9600749,9.546281,-0.36750996
82,1436540913832,-1.0522517,9.284714,-0.36631286
83,1436540913852,-1.0139444,9.227852,-0.19692309
84,1436540913872,-0.8355764,9.510367,-0.23223756
85,1436540913893,-0.8900445,9.601347,-0.3657143
86,1436540913913,-0.96067345,9.528324,-0.35793316
87,1436540913932,-0.8900445,9.533711,-0.30286652
