id,attr_time,attr_x,attr_y,attr_z
1,1437143842704,2.154183,9.929952,-0.25737667
2,1437143842724,2.2439656,9.907805,-0.2753332
3,1437143842754,2.1829133,9.944317,-0.29388827
4,1437143842764,2.0093338,9.973646,-0.26396075
5,1437143842784,2.088941,9.959281,-0.25498247
6,1437143842804,2.2122424,9.911995,-0.23702596
7,1437143842825,2.232593,9.929353,-0.25258827
8,1437143842843,2.12246,9.928755,-0.30406362
9,1437143842864,2.0745757,9.937134,-0.2741361
10,1437143842883,2.1242554,9.961076,-0.22385786
11,1437143842903,2.1859062,9.940725,-0.2777274
12,1437143842923,2.167351,9.926959,-0.25558102
13,1437143842943,2.2134395,9.91798,-0.2693477
14,1437143842963,2.132635,9.957485,-0.30166942
15,1437143842983,2.1296425,9.950901,-0.23702596
16,1437143843003,2.1529858,9.953295,-0.24959552
17,1437143843023,2.1978772,9.955689,-0.2645593
18,1437143843043,2.2242134,9.955689,-0.25079262
19,1437143843067,2.204461,9.931747,-0.2657564
20,1437143843088,2.1039047,9.922171,-0.2657564
21,1437143843104,2.2098482,9.910199,-0.24779987
22,1437143843124,2.2260091,9.91798,-0.24121583
23,1437143843148,2.0967221,9.968858,-0.24779987
24,1437143843164,2.1906946,9.941922,-0.26515785
25,1437143843185,2.2284033,9.949105,-0.22685061
26,1437143843204,2.2415714,9.917382,-0.23283611
27,1437143843223,2.1511903,9.911995,-0.23882163
28,1437143843247,2.2637177,9.942521,-0.27234045
29,1437143843267,2.212841,9.928156,-0.23523031
30,1437143843287,2.2266076,9.944317,-0.24061728
31,1437143843308,2.1398177,9.922171,-0.1945289
32,1437143843324,2.2002714,9.923966,-0.21188685
33,1437143843345,2.2379801,9.916783,-0.272939
34,1437143843364,2.2511482,9.918579,-0.25917232
35,1437143843385,2.1769278,9.943718,-0.2645593
36,1437143843407,2.066196,9.967062,-0.25498247
37,1437143843423,2.0667946,9.961076,-0.23822308
38,1437143843443,2.2230163,9.946113,-0.24480712
39,1437143843463,2.3199813,9.92636,-0.22924481
40,1437143843484,2.1799207,9.9233675,-0.2765303
41,1437143843503,2.1308396,9.959879,-0.26874915
42,1437143843524,2.1972785,9.941324,-0.25977087
43,1437143843544,2.2152352,9.956886,-0.27353755
44,1437143843564,2.2176294,9.931149,-0.31184477
45,1437143843588,2.2176294,9.93893,-0.28670564
46,1437143843606,2.1631613,9.944916,-0.29747957
47,1437143843625,2.1134815,9.972448,-0.27832595
48,1437143843646,2.236783,9.9473095,-0.260968
49,1437143843664,2.2547395,9.93893,-0.30825347
50,1437143843685,2.2577322,9.894038,-0.2825158
51,1437143843705,2.2337902,9.93893,-0.30346507
52,1437143843725,2.2056582,9.928755,-0.26396075
53,1437143843745,2.2547395,9.945514,-0.27712885
54,1437143843768,2.232593,9.970653,-0.29628247
55,1437143843788,2.1823149,9.935339,-0.3465607
56,1437143843806,2.1841104,9.923966,-0.29568392
57,1437143843825,2.2619221,9.904813,-0.31483752
58,1437143843845,2.1871033,9.974244,-0.34596214
59,1437143843869,2.134431,9.965266,-0.3321955
60,1437143843889,2.1829133,9.91798,-0.30406362
61,1437143843909,2.2427685,9.859921,-0.21188685
62,1437143843929,2.1877017,9.900024,-0.26276365
63,1437143843944,2.1960814,9.949704,-0.29149407
64,1437143843965,2.3026235,9.919776,-0.2813187
65,1437143843985,2.28347,9.927557,-0.31783026
66,1437143844005,2.2278047,9.905411,-0.29747957
67,1437143844026,2.2176294,9.904214,-0.24301147
68,1437143844058,2.147599,10.040684,-0.23822308
69,1437143844066,2.2505496,9.998186,-0.25677812
70,1437143844085,2.273893,9.920973,-0.29747957
71,1437143844106,2.1290438,9.902418,-0.29269117
72,1437143844124,2.088941,9.936536,-0.28491
73,1437143844145,2.2272062,10.010158,-0.23163901
74,1437143844165,2.211644,9.951499,-0.219668
75,1437143844187,2.0332758,9.929353,-0.23582886
76,1437143844205,2.1278467,9.986216,-0.25438392
77,1437143844229,2.0973208,9.992201,-0.23882163
78,1437143844247,2.0632033,10.013748,-0.260968
79,1437143844267,1.9895816,9.991004,-0.21667525
80,1437143844289,2.1631613,9.941922,-0.26635495
81,1437143844309,2.2517467,9.864111,-0.1921347
82,1437143844329,2.0566192,9.931149,-0.23104046
83,1437143844349,1.9237411,9.907805,-0.21308395
84,1437143844367,2.0338743,9.88925,-0.18734628
85,1437143844388,2.1254525,10.046669,-0.2681506
86,1437143844408,2.0284874,10.077195,-0.26755205
87,1437143844426,2.0057425,10.029311,-0.2160767
88,1437143844448,2.2098482,9.952697,-0.12389994
89,1437143844468,2.143409,9.949105,-0.08020575
90,1437143844486,1.9865888,9.929952,-0.21547815
91,1437143844507,2.0177135,9.977237,-0.24779987
92,1437143844558,2.0805612,9.998186,-0.0724246
93,1437143844559,1.8267759,10.137649,0.011971008
94,1437143844567,1.6891093,10.10413,-0.04189853
95,1437143844589,1.9351135,9.952697,-0.074818805
96,1437143844607,2.1571758,9.894637,-0.044292733
97,1437143844628,1.7884687,9.946113,-0.08619126
98,1437143844646,1.198298,9.964667,0.02932897
99,1437143844670,1.0486604,10.4883995,0.054468088
100,1437143844696,1.5436616,10.794857,0.09935937
101,1437143844753,1.3467385,10.834361,0.0035913025
102,1437143844754,0.57640404,11.561002,-0.020949265
103,1437143844755,0.090979666,12.122441,-0.044292733
104,1437143844766,0.023343466,12.303204,0.8690952
105,1437143844786,-0.23223756,11.254543,0.25318682
106,1437143844806,0.25258827,10.85531,-0.25258827
107,1437143844827,1.0313023,10.50037,-1.0223241
108,1437143844845,1.5179238,10.094553,-1.0253168
109,1437143844866,1.1300632,9.413403,-1.0546459
110,1437143844886,-1.596334,8.781333,-0.7673417
111,1437143844906,-2.9580362,8.240842,-0.6895301
112,1437143844928,-1.8866309,8.865729,-0.4985925
113,1437143844947,-1.7489643,9.059659,-0.073621705
114,1437143844968,-1.2204443,9.41041,-0.11731588
115,1437143844989,-0.6943185,9.794081,-0.079008654
116,1437143845009,-0.010773907,9.908403,-0.14784196
117,1437143845028,0.34715924,9.989208,-0.10654198
118,1437143845048,0.59615624,10.011354,-0.22565351
119,1437143845069,1.0660183,10.067618,-0.110731825
120,1437143845089,1.7202339,10.195109,0.16160862
121,1437143845106,2.259528,10.415376,0.36152446
122,1437143845129,2.6007016,10.436325,0.08738836
123,1437143845149,3.271078,10.198701,-0.15562311
124,1437143845166,4.0563765,9.745,-0.40102878
125,1437143845188,4.610634,9.280524,-0.5494693
126,1437143845209,4.605247,8.671799,-0.6853402
127,1437143845229,4.5633483,8.194156,-0.7942764
128,1437143845248,5.1900306,7.529764,-4.192846
129,1437143845269,5.521628,10.614095,1.4107834
130,1437143845290,2.0248961,7.60578,-0.29568392
131,1437143845309,0.42796355,9.895236,-1.3964181
132,1437143845328,-2.9071593,19.436728,3.1902738
133,1437143845348,2.712032,9.304466,-1.0067618
134,1437143845369,6.728904,7.5309615,1.2216414
135,1437143845388,5.239112,10.559627,0.31423897
136,1437143845408,2.6252422,10.0903635,-0.4225766
137,1437143845433,1.6208745,9.667787,-1.204882
138,1437143845494,-0.035314474,10.340557,-2.40318
139,1437143845495,0.46208093,10.357915,-2.344522
140,1437143845496,2.2577322,10.474632,-1.9782091
141,1437143845515,2.4492683,9.886257,-2.1134815
142,1437143845527,2.3187842,9.767744,-1.9255368
143,1437143845551,2.5582044,9.742006,-1.7806876
144,1437143845566,2.7138276,9.890448,-1.2096704
145,1437143845586,0.98222125,10.309433,-1.3263878
146,1437143845621,0.94570965,9.576807,-1.4149733
147,1437143845632,3.6421793,8.7849245,-1.9261353
148,1437143845647,3.6523547,9.35235,-1.3964181
149,1437143845668,2.2026656,9.907805,-1.252766
150,1437143845687,1.5813702,10.4728365,-1.3281834
151,1437143845708,0.47405192,9.929353,-2.5372553
152,1437143845727,4.2155905,9.704897,-1.2731167
153,1437143845748,2.2110453,8.328829,-1.6537948
154,1437143845770,4.3143516,8.90643,0.044292733
155,1437143845790,3.6834793,7.709928,-0.3669114
156,1437143845810,6.3458314,8.25401,-1.3700819
157,1437143845828,5.207389,9.904813,-2.4510639
158,1437143845848,3.0418332,13.4739685,-2.8323407
159,1437143845870,2.698864,13.548787,-2.1763294
160,1437143845888,4.8440685,11.2928505,-1.0953473
161,1437143845910,6.495469,12.500726,-0.24779987
162,1437143845928,5.2923827,17.29691,-0.6841431
163,1437143845948,2.9317,19.17995,-0.29987377
164,1437143845970,0.93373865,15.235502,-0.789488
165,1437143845988,0.42317516,6.7223196,-0.16938977
166,1437143846010,0.9528923,0.12569559,1.9626468
167,1437143846029,-0.6955156,-5.117606,-3.5404258
168,1437143846048,-13.108254,-6.479308,5.7347116
169,1437143846070,-11.122264,-2.1601684,-9.202114
170,1437143846088,-8.553286,4.4645877,1.9387048
171,1437143846107,0.12569559,7.854179,3.0909145
172,1437143846133,5.4821234,11.894993,3.560178
173,1437143846158,6.0944405,12.149377,3.163339
174,1437143846216,5.6539073,12.4229145,0.8074445
175,1437143846217,10.688913,18.27135,-4.674679
176,1437143846218,17.407642,19.59714,-7.5094137
177,1437143846229,17.869123,15.185225,-2.106299
178,1437143846254,11.899781,10.327389,-2.0440497
179,1437143846268,9.003395,9.241618,-3.0819361
180,1437143846287,10.067019,8.774749,-1.3383588
181,1437143846308,10.056246,9.528923,0.4345476
182,1437143846328,6.0926447,9.959879,0.109534726
183,1437143846349,2.9311013,8.875904,-1.3976152
184,1437143846368,8.127716,5.1744685,-12.471995
185,1437143846390,4.3514614,16.800114,13.855844
186,1437143846408,-16.758215,19.007566,4.2383356
187,1437143846429,-0.017357962,13.989919,3.1399956
188,1437143846450,-2.1930888,19.608511,7.0347633
189,1437143846471,1.690905,1.8632874,-8.613141
190,1437143846488,17.921198,0.4381389,1.5059528
191,1437143846508,8.47727,14.624981,0.4914099
192,1437143846528,-1.7345991,10.454881,-2.9724014
193,1437143846548,7.951742,9.202114,-1.271321
194,1437143846571,2.9771898,10.821193,-3.8163576
195,1437143846588,4.4125137,9.285313,-1.7651252
196,1437143846608,5.5192337,9.072228,-1.4999673
197,1437143846630,4.6166196,9.147048,-2.3774424
198,1437143846649,5.4863133,9.814431,-0.7954735
199,1437143846669,3.6116533,11.762115,-0.21906945
200,1437143846693,2.980781,16.043545,-1.0779893
201,1437143846709,0.8583213,19.608511,-1.7776948
202,1437143846728,-0.79966336,19.608511,-0.29388827
203,1437143846751,-1.5777789,19.608511,1.30484
204,1437143846769,-5.324106,19.608511,2.5480292
205,1437143846789,-3.3063924,5.023035,3.8031895
206,1437143846809,-4.2305546,-5.209783,3.709217
207,1437143846829,-14.383765,-7.0263834,-1.1420342
208,1437143846849,-15.2331085,1.423353,-3.0137014
209,1437143846876,-5.1846437,0.85891986,-0.94930094
210,1437143846940,0.9331401,-0.47465047,-1.1204864
211,1437143846941,3.0412347,1.0887632,-3.5344403
212,1437143846963,6.2740054,2.992752,-5.9609637
213,1437143846971,10.954071,7.117962,-7.2460513
214,1437143846972,18.381483,13.58889,-2.9203274
215,1437143846989,19.607914,15.75684,-1.0899603
216,1437143847034,13.029245,14.903307,-5.187038
217,1437143847035,10.556035,16.001648,-6.1728506
218,1437143847058,14.48073,17.249025,-2.4636335
219,1437143847068,15.650896,13.978547,-1.3341689
220,1437143847088,13.778032,12.61445,0.019153614
221,1437143847108,9.972448,11.076775,1.4221559
222,1437143847128,3.235165,5.639542,3.9414546
223,1437143847148,10.21965,9.25359,-3.217807
224,1437143847168,-9.7240505,9.197925,-13.754689
225,1437143847188,-5.7825956,18.649633,-5.892729
226,1437143847208,3.177704,12.654553,1.4838065
227,1437143847228,5.403713,17.064074,4.657321
228,1437143847248,-7.667431,19.608511,8.839393
229,1437143847268,-5.835268,13.529036,-3.5757403
230,1437143847288,15.892113,3.259107,2.078167
231,1437143847308,8.370728,11.398195,-2.7377696
232,1437143847328,1.0271125,13.794791,-3.9270895
233,1437143847348,5.0332108,10.114903,-2.2972364
234,1437143847368,6.8360443,10.69849,-1.0947487
235,1437143847388,5.067328,10.827179,0.46627077
236,1437143847407,4.4448357,19.126678,1.9339164
237,1437143847429,-3.7128084,19.608511,1.1528081
238,1437143847450,-3.4129345,19.608511,1.210269
239,1437143847471,-3.2812533,10.177752,2.0697873
240,1437143847492,-2.9239187,-0.3800795,2.5671828
241,1437143847509,-16.488867,-15.445594,2.60549
242,1437143847530,-19.60911,-1.6298528,-5.9663506
243,1437143847549,-10.593145,3.8247373,-0.39264908
244,1437143847569,1.3880384,2.1164744,1.5795746
245,1437143847595,3.74513,3.1028855,-0.42556936
246,1437143847610,6.931214,4.8464627,-2.8939912
247,1437143847627,15.73589,9.454702,-9.767146
248,1437143847648,19.14703,14.622587,-9.953295
249,1437143847668,18.472464,19.608511,-9.801263
250,1437143847692,19.607914,18.119917,-10.291476
251,1437143847708,19.607914,9.942521,-8.34499
252,1437143847731,19.607914,4.8901567,-4.9464207
253,1437143847752,18.744804,4.481347,1.2533646
254,1437143847770,18.629284,19.568409,4.9302597
255,1437143847790,-19.60911,19.608511,-17.059885
256,1437143847807,-15.263635,13.185468,-17.274763
257,1437143847833,1.4047978,18.756176,-6.221333
258,1437143847852,17.3424,-9.366715,2.4821887
259,1437143847872,9.436148,6.882133,-1.7298107
260,1437143847892,6.893505,8.429984,-2.6779146
261,1437143847912,3.1453824,10.876859,-4.7961845
262,1437143847929,5.789778,12.555194,-3.244742
263,1437143847952,4.7985787,12.488754,-2.2577322
264,1437143847973,2.6551697,15.594633,0.7404069
265,1437143847988,3.2860417,16.68938,1.5717934
266,1437143848008,2.89459,15.874156,1.6346412
267,1437143848031,3.691859,17.48665,1.9183542
268,1437143848101,0.03232172,19.608511,2.1637597
269,1437143848102,-3.9618053,19.058445,2.1883004
270,1437143848106,-8.303091,8.6813755,4.5501804
