id,attr_time,attr_x,attr_y,attr_z
1,1436541500407,-8.641273,4.413112,0.49440265
2,1436541500429,-8.569447,4.382586,0.5117606
3,1436541500447,-8.6257105,4.372411,0.50996494
4,1436541500467,-8.787917,4.426879,0.45848963
5,1436541500487,-8.661623,4.4436383,0.47285482
6,1436541500506,-8.552089,4.4340615,0.504578
7,1436541500537,-8.593389,4.426879,0.53450555
8,1436541500589,-8.513183,4.4167037,0.5374983
9,1436541500590,-8.595782,4.450821,0.5303157
10,1436541500591,-8.535928,4.4520183,0.4830302
11,1436541500612,-8.519168,4.4723687,0.4782418
12,1436541500625,-8.731055,4.3915644,0.49320555
13,1436541500652,-8.722675,4.3885717,0.480636
14,1436541500665,-8.586804,4.3795934,0.4997896
15,1436541500685,-8.531737,4.4316673,0.47046062
16,1436541500705,-8.623915,4.3700166,0.51116204
17,1436541500726,-8.625112,4.385579,0.5117606
18,1436541500750,-8.614936,4.3993454,0.504578
19,1436541500773,-8.623316,4.407127,0.4950012
20,1436541500786,-8.660426,4.419098,0.47644615
21,1436541500805,-8.57184,4.4119153,0.46267948
22,1436541500825,-8.557475,4.3873744,0.4854244
23,1436541500847,-8.704121,4.3640313,0.50278234
24,1436541500865,-8.690353,4.3185415,0.47345337
25,1436541500887,-8.665215,4.346673,0.44472298
26,1436541500907,-8.644864,4.3915644,0.46866497
27,1436541500927,-8.63828,4.4023385,0.44711718
28,1436541500947,-8.655039,4.407127,0.45010993
29,1436541500970,-8.605359,4.3915644,0.46686932
30,1436541500987,-8.64666,4.373009,0.46267948
31,1436541501005,-8.57184,4.4184995,0.46447513
32,1436541501028,-8.557475,4.3915644,0.42796355
33,1436541501046,-8.687361,4.3760023,0.46567222
34,1436541501064,-8.839393,4.343082,0.46088383
35,1436541501085,-8.661623,4.372411,0.45429978
36,1436541501105,-8.544906,4.39755,0.45070848
37,1436541501130,-8.617929,4.4179006,0.46627077
38,1436541501150,-8.578424,4.408324,0.46806642
39,1436541501172,-8.599374,4.417302,0.4985925
40,1436541501187,-8.604162,4.3981485,0.4818331
41,1436541501205,-8.576629,4.437653,0.4249708
42,1436541501225,-8.652645,4.396353,0.4417302
43,1436541501245,-8.617331,4.409521,0.45130703
44,1436541501266,-8.717887,4.3382936,0.4950012
45,1436541501340,-8.659229,4.409521,0.47285482
46,1436541501353,-8.614936,4.435259,0.47524905
47,1436541501354,-8.558673,4.498705,0.45549688
48,1436541501355,-8.6334915,4.4819455,0.47524905
49,1436541501365,-8.637681,4.4939165,0.4890157
50,1436541501385,-8.575432,4.4795513,0.48003745
51,1436541501405,-8.5383215,4.449624,0.49919105
52,1436541501425,-8.55987,4.3903675,0.50278234
53,1436541501448,-8.646061,4.3664255,0.54408234
54,1436541501465,-8.694544,4.2945995,0.55365914
55,1436541501486,-8.723274,4.298789,0.5626374
56,1436541501508,-8.647258,4.3580456,0.5291186
57,1436541501526,-8.573636,4.4406457,0.46267948
58,1436541501546,-8.4904375,4.4741645,0.5057751
59,1436541501566,-8.537125,4.4723687,0.4985925
60,1436541501587,-8.741829,4.4424415,0.53330845
61,1436541501607,-8.595782,4.4687777,0.480636
