id,attr_time,attr_x,attr_y,attr_z
1,1436541500407,0.9528923,10.016143,-1.5472529
2,1436541500420,1.009156,10.048465,-1.5562311
3,1436541500440,0.99060094,9.96347,-1.5867572
4,1436541500485,1.0378864,10.01734,-1.6561891
5,1436541500486,0.94092125,10.004171,-1.6992847
6,1436541500504,0.8972271,9.98442,-1.6280571
7,1436541500526,0.92057055,10.01315,-1.513734
8,1436541500540,0.9911995,10.037092,-1.5334862
9,1436541500563,0.9295488,10.011953,-1.6675615
10,1436541500582,1.1228806,9.993398,-1.6250644
11,1436541500601,0.9044097,9.921572,-1.666963
12,1436541500620,0.88525605,10.023924,-1.596334
13,1436541500664,0.919972,10.042479,-1.5251064
14,1436541500665,1.0737995,10.0269165,-1.5765818
15,1436541500680,0.90381116,10.0029745,-1.7058687
16,1436541500700,1.0313023,10.016742,-1.5765818
17,1436541500721,0.94570965,10.019734,-1.5903485
18,1436541500742,1.027711,10.022128,-1.5957354
19,1436541500765,1.0702082,10.005967,-1.6250644
20,1436541500782,0.95468795,9.938332,-1.7184383
21,1436541500803,0.9283517,10.023924,-1.6496049
22,1436541500822,0.9720459,10.006566,-1.5688007
23,1436541500842,0.98102415,9.986814,-1.596334
24,1436541500863,1.0049661,10.05445,-1.661576
25,1436541500881,0.9816227,10.029909,-1.6813282
26,1436541500901,0.98341835,9.961675,-1.6262615
27,1436541500922,0.9451111,9.97604,-1.6310499
28,1436541500941,1.0145429,9.99639,-1.6214731
29,1436541500966,1.0378864,10.0269165,-1.6304513
30,1436541500982,1.0360907,9.970055,-1.6340426
31,1436541501000,1.0169371,9.99639,-1.5885528
32,1436541501114,0.98341835,9.991602,-1.6166847
33,1436541501115,0.9935937,9.96766,-1.6124948
34,1436541501116,0.9900024,9.988011,-1.638831
35,1436541501117,0.9876082,10.047267,-1.6184803
36,1436541501131,1.0432734,9.974843,-1.5711949
37,1436541501132,0.99179804,9.977237,-1.6400281
38,1436541501140,1.0247183,10.010158,-1.6005238
39,1436541501160,1.0043676,10.020931,-1.6250644
40,1436541501181,0.9672575,9.995792,-1.6436194
41,1436541501205,0.99778354,10.020332,-1.6340426
42,1436541501221,1.0372878,9.987412,-1.6280571
43,1436541501241,0.99299514,10.007165,-1.6124948
44,1436541501262,1.0408791,10.02153,-1.6077064
45,1436541501282,0.9564836,10.007763,-1.5975311
46,1436541501300,0.98820674,10.010158,-1.584363
47,1436541501323,1.0001777,10.00896,-1.6214731
48,1436541501343,1.002572,9.987412,-1.6136919
49,1436541501363,1.0426749,10.01734,-1.5664065
50,1436541501383,0.98820674,9.992201,-1.602918
51,1436541501403,0.9552865,9.968858,-1.6502035
52,1436541501423,1.0301052,9.988011,-1.6184803
53,1436541501443,0.9648633,10.014347,-1.6077064
54,1436541501463,1.0061632,10.013748,-1.5562311
55,1436541501483,0.9983821,10.00896,-1.5987282
56,1436541501501,1.0301052,10.030508,-1.6813282
57,1436541501523,0.9540894,9.998785,-1.6717514
58,1436541501543,1.0283096,9.978435,-1.5801731
59,1436541501563,0.9636662,10.027515,-1.602918
60,1436541501582,1.0869676,10.034698,-1.5460558
61,1436541501603,1.0001777,9.996989,-1.6274586
62,1436541501624,0.96665895,9.964667,-1.6340426
63,1436541501648,0.9600749,9.987412,-1.6238673
64,1436541501664,0.98222125,9.998785,-1.5747862
65,1436541501683,0.9792285,10.016143,-1.5939398
66,1436541501702,1.0414777,10.049662,-1.6238673
67,1436541501723,0.97743285,10.049662,-1.6412252
68,1436541501742,0.973243,10.010158,-1.620276
69,1436541501769,0.97503865,9.982624,-1.6262615
70,1436541501842,0.99898064,9.982025,-1.6101006
71,1436541501843,1.0115502,9.968259,-1.6190789
72,1436541501844,0.93373865,10.025121,-1.6597804
73,1436541501845,1.0193313,10.02572,-1.5837644
74,1436541501862,0.95349085,9.982624,-1.578976
75,1436541501882,1.0001777,9.967062,-1.572392
76,1436541501901,0.98341835,10.049063,-1.6502035
77,1436541501921,0.9672575,10.04607,-1.6382325
78,1436541501946,0.9672575,10.01315,-1.6382325
79,1436541501962,0.99898064,9.987412,-1.5897499
80,1436541501984,0.9367314,9.999383,-1.6035166
81,1436541502016,1.0486604,9.969456,-1.5394717
82,1436541502032,0.9780314,10.019135,-1.6280571
83,1436541502041,0.9552865,10.002377,-1.6813282
84,1436541502062,0.94810385,9.967062,-1.5885528
85,1436541502081,0.98102415,10.025121,-1.6101006
86,1436541502104,1.002572,10.060435,-1.5825673
87,1436541502124,1.0235212,10.007165,-1.6124948
88,1436541502144,0.9684546,9.991004,-1.685518
89,1436541502164,0.9588778,9.928755,-1.661576
90,1436541502184,0.9223662,10.014946,-1.6537948
91,1436541502204,0.9900024,10.07121,-1.5310919
92,1436541502226,1.1629834,10.02153,-1.5837644
93,1436541502242,1.1139023,9.986216,-1.5783775
94,1436541502264,0.97503865,9.980828,-1.6699557
95,1436541502284,0.98222125,9.970055,-1.6214731
96,1436541502304,0.9576807,9.985617,-1.6334441
97,1436541502324,0.961272,10.034698,-1.6190789
98,1436541502344,0.9816227,10.028113,-1.5807717
99,1436541502364,0.96665895,9.949105,-1.6460136
100,1436541502384,0.6943185,9.7958765,-1.7082629
101,1436541502403,0.92057055,10.132261,-1.666963
102,1436541502424,0.91338795,9.888053,-1.6921021
103,1436541502444,0.13347675,9.797672,-1.903989
104,1436541502465,0.6368576,10.199898,-1.5765818
105,1436541502484,0.8810662,10.102933,-1.5927427
106,1436541502508,1.1683705,9.744401,-1.5927427
107,1436541502576,1.4496891,9.655815,-1.513734
108,1436541502577,1.3838485,9.868899,-1.6328455
109,1436541502578,1.4089876,10.193314,-1.2934675
110,1436541502586,1.5628152,10.094553,-1.3060371
111,1436541502604,1.8303672,9.710283,-1.3305776
112,1436541502626,1.5376761,9.798869,-1.5520413
113,1436541502641,0.61890113,10.210073,-2.148796
114,1436541502661,2.034473,10.035296,-1.1468226
115,1436541502681,1.3239936,9.659407,-1.2348095
116,1436541502702,1.3784616,9.645041,-1.869273
117,1436541502722,1.2988545,9.812037,-1.99437
118,1436541502743,2.542642,9.847352,-0.54408234
119,1436541502766,0.9175778,9.500193,-1.204882
120,1436541502785,1.0139444,10.375273,-2.0099323
121,1436541502804,0.9271546,10.555437,-2.618658
122,1436541502825,0.08439561,10.272921,-3.1202433
123,1436541502845,0.035913024,9.999982,-2.8407204
124,1436541502865,-0.59495914,10.0825815,-3.2920272
125,1436541502884,-0.30047232,10.2406,-3.3213563
126,1436541502905,0.4225766,9.879673,-3.0813377
127,1436541502925,0.6697779,9.76535,-2.566584
128,1436541502945,0.36511576,9.758766,-2.1164744
129,1436541502964,0.58418524,9.907207,-1.910573
130,1436541502985,0.62249243,9.88925,-2.0949266
131,1436541503002,0.56323594,9.873089,-1.8710686
132,1436541503092,-0.1340753,9.931747,-2.0775685
133,1436541503093,-0.4866215,9.849746,-2.2104468
134,1436541503094,-1.3371617,10.231621,-2.5911248
135,1436541503095,-1.8956091,10.350733,-2.618658
136,1436541503104,-1.6460136,11.179725,-2.3092074
137,1436541503126,-0.5153519,12.280459,-1.839944
138,1436541503145,1.9644425,13.976152,-1.4915876
139,1436541503165,2.665345,16.270395,-0.1316811
140,1436541503185,-0.40521863,15.777789,-0.08319851
141,1436541503204,-0.47105917,13.988124,-0.023942016
142,1436541503224,0.2705448,11.519701,-0.5189432
143,1436541503242,1.1857284,9.549872,-1.8267759
144,1436541503325,2.4492683,7.797915,-2.146402
145,1436541503326,6.645705,6.9264255,-2.3864205
146,1436541503327,5.3624134,5.9687448,-0.007182605
147,1436541503328,0.85473,4.0898952,-0.15562311
148,1436541503343,-0.28311434,4.410718,-0.770933
149,1436541503364,0.7206547,5.065532,-0.5105635
150,1436541503382,1.7495629,5.349245,0.0712275
151,1436541503403,1.472434,5.932832,-0.40402153
152,1436541503428,0.919972,6.8162923,-0.7326257
153,1436541503443,1.2904748,7.764396,-1.2395979
154,1436541503462,1.5981296,8.127118,-1.204882
155,1436541503483,2.8048072,8.573038,-0.5303157
156,1436541503505,2.4013844,8.695142,0.9271546
157,1436541503525,3.0400376,8.106767,0.48961425
158,1436541503545,4.19524,8.528147,0.020949265
159,1436541503565,4.104859,9.22426,0.005985504
160,1436541503583,3.7134068,9.549872,-1.4107834
161,1436541503605,4.422689,10.00477,-1.1953052
162,1436541503625,5.301361,9.306262,-0.29209262
163,1436541503645,5.145139,9.087193,-0.7044938
164,1436541503663,4.777031,9.094974,-1.7238252
165,1436541503685,4.8536453,9.763555,-1.4269443
166,1436541503706,3.892972,9.374496,-1.8441339
167,1436541503723,2.6629508,9.946113,-1.3874398
168,1436541503745,3.6493618,10.990582,-1.6968905
169,1436541503762,-0.1592144,8.094197,-5.0308166
170,1436541503782,-2.4660277,12.677298,-7.2304893
171,1436541503802,-10.4488945,17.585411,1.6986861
172,1436541503822,-8.740632,1.0193313,-11.135432
173,1436541503842,1.5885528,18.954296,3.6044707
174,1436541503862,-6.6056023,19.608511,3.21661
175,1436541503882,-9.640852,14.490307,-0.66379243
176,1436541503902,10.101735,7.4507556,-4.59986
177,1436541503923,15.093047,3.1112652,-3.9264908
178,1436541503942,7.784148,7.7440453,-3.9923313
179,1436541503964,3.0897174,12.280459,-2.873042
180,1436541504087,1.7058687,11.61547,-1.0977415
181,1436541504088,0.55844754,10.262147,-0.9840169
182,1436541504089,4.5100775,8.51857,-1.1857284
183,1436541504090,5.263054,8.889671,-0.1376666
184,1436541504091,2.6982653,10.419566,-1.110311
185,1436541504092,0.320823,11.898584,-1.7477672
186,1436541504108,-4.8081555,8.461707,-5.8771667
187,1436541504123,8.983644,8.922591,0.49919105
188,1436541504143,2.528277,13.314156,-0.79367787
189,1436541504163,-7.5692687,14.738107,-4.040814
190,1436541504185,4.237737,4.292804,-7.4776907
191,1436541504203,14.853627,7.2490444,0.3417723
192,1436541504224,-0.11312603,14.331692,-0.53330845
193,1436541504245,0.90500826,19.592949,0.5446809
194,1436541504266,1.8908207,18.883667,-1.0887632
195,1436541504286,2.932897,19.096752,0.5201403
196,1436541504306,-0.5374983,12.400169,-1.95307
197,1436541504326,4.2904096,4.5561657,-3.4566288
198,1436541504346,8.268375,2.4540567,-3.5338416
199,1436541504366,3.4925418,-0.9768343,-4.3658266
200,1436541504386,-4.748899,-4.8141413,0.10534488
201,1436541504405,-3.0813377,-4.744709,-1.5831659
202,1436541504426,0.18435353,2.202067,-0.4177882
203,1436541504446,1.2844892,2.0638018,0.516549
204,1436541504466,1.8154035,3.25372,-0.96426475
205,1436541504484,2.4229321,4.4777555,-1.6567876
206,1436541504506,4.258686,5.9663506,-1.4814123
207,1436541504526,5.133168,8.872313,0.18674773
208,1436541504545,6.005256,11.355699,0.57161564
209,1436541504566,7.4070616,15.012842,-0.58777654
210,1436541504585,10.996569,15.40968,0.15682021
211,1436541504604,12.747329,14.38616,0.32680854
212,1436541504624,7.029376,11.770494,-2.8215668
213,1436541504644,6.891111,11.44189,-3.8486793
214,1436541504664,8.97646,11.232996,-0.9947908
215,1436541504685,6.793547,9.742605,-0.27114335
216,1436541504705,3.4117374,9.087193,-2.5582044
217,1436541504724,1.9111716,8.170812,-3.6553473
218,1436541504753,2.8407204,9.504382,-1.7651252
219,1436541504817,5.3145294,11.4359045,0.6991069
220,1436541504818,7.0168066,9.156625,-5.397728
221,1436541504819,-8.426991,18.000206,-6.7851677
222,1436541504827,-16.798916,11.727399,-2.9179332
223,1436541504853,0.7703344,6.927623,0.9708488
224,1436541504874,6.120178,19.608511,-0.6434417
225,1436541504897,-8.444349,19.608511,-1.2000936
226,1436541504904,-4.4556093,17.905037,-0.12389994
227,1436541504925,6.9264255,7.264008,-3.702633
228,1436541504944,15.65748,3.9773676,-1.2892777
229,1436541504964,8.340201,6.706159,-2.5139117
230,1436541504985,2.8538885,11.337144,-3.233968
231,1436541505007,-0.8451532,11.14441,-1.7938557
232,1436541505032,0.093972415,11.92492,-2.7371712
233,1436541505047,3.530849,9.974244,-0.9331401
234,1436541505065,1.1755531,9.484032,-2.2080526
235,1436541505084,-0.74639237,9.120711,-3.1358056
236,1436541505105,3.1130607,8.463503,-2.4570496
237,1436541505127,3.3213563,8.4108305,-1.3760674
238,1436541505147,1.3156139,8.784326,-3.6673183
239,1436541505167,0.46148238,12.106281,-2.859874
240,1436541505186,-4.3580456,6.7965403,-6.655881
241,1436541505206,11.3551,7.1873937,-2.1039047
242,1436541505227,6.7570357,9.503783,-0.52373165
243,1436541505247,-1.62686,8.23366,-3.7612908
244,1436541505267,9.563639,6.517017,-1.8076223
245,1436541505285,6.431424,11.518504,-0.78410107
246,1436541505306,5.2786164,17.147871,-2.6767175
247,1436541505326,2.5169046,19.608511,-0.33159694
248,1436541505346,-1.0097545,19.608511,-1.7513585
249,1436541505367,-0.7338228,16.79353,-0.0724246
250,1436541505387,2.7778726,7.1993647,-1.9734207
251,1436541505405,9.540296,2.4899697,-3.9881415
252,1436541505425,10.127473,-0.50158525,-5.149928
253,1436541505450,6.469133,-10.784083,-7.7039423
254,1436541505525,-8.246828,0.60693014,6.6786256
255,1436541505526,-9.205706,2.0093338,-0.5093664
256,1436541505527,-5.4222684,0.98102415,-0.27353755
257,1436541505528,-1.062427,2.0416555,0.62608373
258,1436541505545,2.4648306,3.0909145,-3.9755719
259,1436541505568,3.09271,1.2258313,-2.130241
260,1436541505585,8.149862,5.149928,-2.2499511
261,1436541505604,11.391013,13.007698,-1.9482816
262,1436541505638,15.640721,13.833697,-1.7064673
263,1436541505646,16.147694,11.273099,-1.6490064
264,1436541505674,9.931149,10.736797,-3.696049
265,1436541505685,3.9815574,10.2495775,-3.0992942
266,1436541505705,4.2419267,13.319543,-1.4969746
267,1436541505725,5.8149176,12.880207,-1.4083891
268,1436541505747,5.45459,11.212047,-1.6472107
269,1436541505767,5.0397944,10.147824,-2.516306
270,1436541505787,7.5471225,10.765528,-0.002992752
271,1436541505805,11.499351,11.1893015,-6.0543375
272,1436541505827,-2.778471,15.182232,-9.9928
273,1436541505847,-19.60911,19.608511,3.5942953
274,1436541505867,-9.229049,2.508525,-5.9717374
275,1436541505887,-1.7316064,17.52855,-4.894945
276,1436541505906,3.4919431,19.442713,-1.3305776
277,1436541505928,-2.154183,19.608511,4.1820717
278,1436541505948,1.472434,7.4202294,-2.48159
279,1436541505968,14.327501,6.125565,-0.5895722
280,1436541505985,9.406818,4.8763905,-3.8540661
281,1436541506007,2.6509798,8.689157,-4.367024
282,1436541506033,3.429694,11.021109,-2.4768016
283,1436541506046,0.18016368,11.95365,-1.9165585
284,1436541506070,1.0097545,9.925163,-3.484162
285,1436541506085,4.8482585,9.956287,-0.599149
286,1436541506105,2.475006,8.263587,-1.8788497
287,1436541506124,4.0821137,10.411186,0.51714754
288,1436541506146,0.28072014,10.625467,-0.7398083
289,1436541506175,-0.3800795,8.758589,-3.46022
290,1436541506239,4.2060137,8.842385,-2.3953989
291,1436541506240,4.171298,10.119094,-2.1499932
292,1436541506241,1.3515269,8.565855,-4.7363296
293,1436541506248,4.07134,7.7452426,-3.4614172
294,1436541506267,5.8639984,10.490194,-1.5616181
295,1436541506285,4.0707417,17.381306,-0.5919664
296,1436541506305,3.9486372,19.550453,0.95349085
297,1436541506325,-0.24301147,19.604921,-1.0193313
298,1436541506345,-0.18854338,15.120581,-1.0636241
299,1436541506366,2.0069396,7.5806413,-2.2828712
300,1436541506393,3.9965212,3.1872811,-2.8323407
301,1436541506407,4.9536033,2.4510639,-4.1982327
302,1436541506425,1.8728642,2.0428526,-1.894412
303,1436541506448,-0.5686229,-3.632004,-0.439336
304,1436541506468,2.8646624,-6.8049197,-4.076727
305,1436541506488,-1.2575544,0.7386112,-0.65780693
306,1436541506505,-1.5029601,4.3341036,-3.6990416
307,1436541506528,1.2623428,4.4801497,-3.4404678
308,1436541506548,4.5525746,4.808754,-1.2180501
309,1436541506568,3.210026,6.401497,-0.12808979
310,1436541506587,2.6605566,7.8823104,-2.6240451
311,1436541506606,7.1700354,11.376648,-3.3261447
312,1436541506631,9.209895,13.781624,-4.8027687
313,1436541506648,8.919,13.624205,-2.9430726
314,1436541506673,10.662578,14.589068,-2.2451627
315,1436541506690,9.834782,13.566145,-2.5893292
316,1436541506711,9.661202,12.20564,-3.4392707
317,1436541506728,8.556877,9.745598,-2.19668
318,1436541506745,6.5020533,9.892841,-0.26994625
319,1436541506765,3.156755,9.238028,0.59256494
320,1436541506785,0.9768343,8.797494,-1.2575544
321,1436541506806,-0.21906945,9.132683,-1.0528502
322,1436541506831,5.9771247,10.630256,-4.4017396
323,1436541506845,10.569802,12.518084,-9.683349
324,1436541506868,-13.846267,19.608511,0.28550854
325,1436541506894,-18.699314,4.620809,-11.991958
326,1436541506943,4.679467,13.65533,-3.6703112
327,1436541506955,8.065467,16.939575,0.11192893
328,1436541506956,-0.5267244,19.608511,4.0037036
329,1436541506966,-0.8218097,16.606182,-1.496376
330,1436541506992,8.900445,8.491635,-1.0648212
331,1436541507087,5.6245785,10.91756,-3.603872
332,1436541507088,1.6328455,10.482413,-5.959168
333,1436541507089,4.975151,10.007763,-1.2761095
334,1436541507090,1.1803415,10.122087,-2.5875335
335,1436541507091,-0.86969376,9.464878,-3.1376014
336,1436541507105,3.1519666,8.95611,-2.1230583
337,1436541507125,5.45459,9.61272,0.0700304
338,1436541507146,1.7477672,10.9426985,-0.09995792
339,1436541507168,-3.354875,12.147581,-2.5755625
340,1436541507187,-4.7267528,7.6506715,-7.0186024
341,1436541507208,8.42759,6.7348895,-2.6964695
342,1436541507229,8.854955,10.312426,1.5424645
343,1436541507249,-4.7734394,14.333487,-1.448492
344,1436541507267,1.9668367,5.0421886,-4.5872903
345,1436541507289,12.75511,11.501745,1.4951789
346,1436541507309,-2.142212,15.676634,-2.7994204
347,1436541507327,3.1860838,13.756484,-1.3634979
348,1436541507352,7.1748238,16.845005,-1.7818847
349,1436541507370,1.2934675,19.593548,-1.1186907
350,1436541507388,-0.89603,12.847885,-2.1206641
351,1436541507409,3.2249897,5.5617304,-3.0933087
352,1436541507430,6.9264255,2.9975405,-3.0897174
353,1436541507449,5.0547585,2.9634233,-1.5269021
354,1436541507468,-1.353921,-0.11731588,-1.7860745
355,1436541507489,-4.9224787,-7.760206,-2.7994204
356,1436541507508,2.0949266,-7.1311297,-2.9861681
357,1436541507529,1.8489223,2.586935,-0.36272156
358,1436541507550,0.82779527,2.658761,-2.8083985
359,1436541507569,0.80205756,2.40318,-2.1535845
360,1436541507588,1.83336,5.457583,-1.1887212
361,1436541507617,0.99538934,7.9367785,-1.8620903
362,1436541507672,4.3059716,11.92492,-3.442862
363,1436541507673,5.8813562,13.734338,-5.787384
364,1436541507674,9.344569,19.166782,-4.4861355
365,1436541507697,19.607914,18.525734,-0.6404489
366,1436541507706,16.940773,15.622765,-4.3993454
