id,attr_time,attr_x,attr_y,attr_z
1,1436541500418,1.4694413,9.558251,-0.83856916
2,1436541500437,1.5023615,9.478046,-0.825401
3,1436541500454,1.4215573,9.48463,-0.6925228
4,1436541500476,1.4251486,9.531916,-0.7386112
5,1436541500494,1.4502877,9.487024,-0.86131406
6,1436541500516,1.5119383,9.465476,-0.80684596
7,1436541500536,1.471237,9.498397,-0.7763199
8,1436541500556,1.3844471,9.542689,-0.670975
9,1436541500577,1.3545196,9.500193,-0.7517793
10,1436541500593,1.4191631,9.511565,-0.770933
11,1436541500616,1.4706384,9.510367,-0.7918822
12,1436541500636,1.5047557,9.524733,-0.78290397
13,1436541500656,1.4389153,9.526528,-0.7230489
14,1436541500673,1.4317327,9.539098,-0.705691
15,1436541500695,1.4514848,9.44333,-0.85054016
16,1436541500717,1.501763,9.472659,-0.8086416
17,1436541500739,1.4634558,9.463082,-0.74519527
18,1436541500760,1.400608,9.544485,-0.6452374
19,1436541500791,1.4065934,9.581595,-0.7433996
20,1436541500795,1.441908,9.490017,-0.83378077
21,1436541500813,1.4496891,9.41041,-0.7685388
22,1436541500833,1.4610616,9.4972,-0.80325466
23,1436541500854,1.429937,9.5570545,-0.79367787
24,1436541500874,1.4347254,9.56723,-0.7954735
25,1436541500895,1.4401124,9.497798,-0.7356185
26,1436541500915,1.3892355,9.406818,-0.79008657
27,1436541500935,1.4173675,9.473258,-0.8230068
28,1436541500995,1.4568717,9.498397,-0.78769237
29,1436541500996,1.377863,9.51755,-0.6607997
30,1436541500997,1.3425486,9.583989,-0.7290344
31,1436541501014,1.3652935,9.592369,-0.8355764
32,1436541501034,1.4389153,9.552266,-0.84694886
33,1436541501054,1.4059949,9.437943,-0.75836337
34,1436541501074,1.401805,9.491813,-0.7703344
35,1436541501094,1.4437037,9.491214,-0.80205756
36,1436541501119,1.4437037,9.502586,-0.8098387
37,1436541501136,1.4514848,9.483433,-0.85173726
38,1436541501155,1.4041992,9.512762,-0.7787141
39,1436541501174,1.3964181,9.506178,-0.75716627
40,1436541501196,1.4149733,9.5253315,-0.7811083
41,1436541501215,1.401805,9.534908,-0.7739257
42,1436541501235,1.4053963,9.491214,-0.789488
43,1436541501257,1.4167689,9.4972,-0.7787141
44,1436541501277,1.3958195,9.523536,-0.7858967
45,1436541501297,1.4359225,9.546879,-0.80684596
46,1436541501315,1.4562732,9.501988,-0.8062474
47,1436541501335,1.472434,9.506178,-0.78649527
48,1436541501355,1.4490906,9.484032,-0.74758947
49,1436541501376,1.400608,9.464279,-0.74639237
50,1436541501396,1.3808558,9.521142,-0.8595184
51,1436541501415,1.4137762,9.494206,-0.79487497
52,1436541501436,1.4610616,9.524733,-0.7858967
53,1436541501453,1.471237,9.551667,-0.7906851
54,1436541501473,1.4496891,9.518148,-0.7254431
55,1436541501494,1.3892355,9.498995,-0.7715315
56,1436541501514,1.3611037,9.4696665,-0.81402856
57,1436541501536,1.4502877,9.44333,-0.8242039
58,1436541501559,1.5113398,9.481039,-0.7954735
59,1436541501575,1.46585,9.561244,-0.6973112
60,1436541501593,1.3850456,9.594764,-0.7517793
61,1436541501614,1.377863,9.537302,-0.8643068
62,1436541501634,1.4425066,9.46009,-0.8355764
63,1436541501654,1.5041572,9.483433,-0.78050977
64,1436541501677,1.4682442,9.519346,-0.7026982
65,1436541501712,1.4269443,9.48044,-0.7248446
66,1436541501716,1.4185646,9.531916,-0.78888947
67,1436541501740,1.3922282,9.493608,-0.82480246
68,1436541501757,1.4401124,9.449316,-0.80205756
69,1436541501777,1.4341269,9.505579,-0.7667431
70,1436541501794,1.3880384,9.527127,-0.7194576
71,1436541501824,1.4269443,9.549872,-0.7679402
72,1436541501834,1.4383167,9.573814,-0.7733272
73,1436541501855,1.4676456,9.531317,-0.7326257
74,1436541501875,1.4748282,9.507375,-0.7667431
75,1436541501895,1.4329298,9.487024,-0.7266402
76,1436541501916,1.395221,9.500193,-0.76554596
77,1436541501935,1.4089876,9.470863,-0.79128367
78,1436541501956,1.4395138,9.463681,-0.741604
79,1436541501978,1.4772224,9.561843,-0.78769237
80,1436541501996,1.4389153,9.510966,-0.70509243
81,1436541502021,1.3844471,9.495404,-0.7170634
82,1436541502035,1.3814543,9.499594,-0.7739257
83,1436541502055,1.483208,9.548675,-0.80086046
84,1436541502076,1.5167267,9.492412,-0.7009025
85,1436541502096,1.436521,9.466075,-0.62847793
86,1436541502115,1.3599066,9.479243,-0.7697359
87,1436541502135,1.3784616,9.481637,-0.7799112
